Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms)
119,-122.999,1101,1069,0.358582,0.549316,0.526428,0.0228882,0.0228882,34,0.0152588,0.0457764
120,-124,1424,1387,0.328064,0.37384,0.358582,0.00762939,0.0152588,34,0.0228882,0.0305176
121,-124.999,1074,1475,0.434875,0.495911,0.473022,0.0152588,0.0228882,35,0.038147,0.0686646
122,-126,1394,1462,0.358582,0.358582,0.350952,0.0152588,0.00762939,35,0.0152588,0.038147
123,-126.999,1456,1389,0.328064,0.358582,0.343323,0.00762939,0.0152588,33,0.0152588,0.0305176
124,-128,1424,1143,0.320435,0.38147,0.366211,0.0152588,0.0152588,33,0.0152588,0.0457764
125,-128.999,1489,1422,0.305176,0.366211,0.350952,0.0152588,0.0152588,34,0.0152588,0.0305176
126,-129.999,1170,1404,0.366211,0.488281,0.473022,0.0152588,0.0152588,33,0.0305176,0.0457764
127,-130.999,1365,1470,0.366211,0.366211,0.350952,0.0152588,0.0152588,33,0.0305176,0.0305176
128,-131.999,1598,1269,0.259399,0.366211,0.350952,0,0.0152588,33,0.0152588,0.0457764
129,-133,1365,1404,0.320435,0.411987,0.396729,0.0152588,0.0152588,34,0.0152588,0.0457764
130,-134,1285,1356,0.396729,0.38147,0.366211,0,0.0152588,33,0.0152588,0.0305176
131,-135,1560,1423,0.274658,0.366211,0.350952,0.0152588,0.0152588,33,0.0152588,0.0305176
132,-136,1191,1151,0.38147,0.457764,0.411987,0.0152588,0.0457764,33,0.0305176,0.0457764
133,-137,1394,1471,0.350952,0.366211,0.350952,0.0152588,0.0152588,33,0.0152588,0.0305176
134,-138,1191,1456,0.396729,0.442505,0.427246,0.0305176,0.0152588,33,0.0305176,0.0457764
135,-139,1149,1435,0.366211,0.50354,0.488281,0.0152588,0.0152588,33,0.0305176,0.0610352
136,-140,1170,1366,0.427246,0.427246,0.396729,0.0152588,0.0305176,33,0.0305176,0.0610352
137,-141,1170,1419,0.411987,0.442505,0.427246,0.0457764,0.0152588,31,0.0152588,0.0457764
138,-142,1524,1390,0.289917,0.366211,0.350952,0.0152588,0.0152588,31,0.0152588,0.0305176
139,-143,1213,1470,0.335693,0.488281,0.473022,0.0305176,0.0152588,31,0.0152588,0.0457764
140,-144,1456,924,0.320435,0.366211,0.350952,0.0152588,0.0152588,31,0.0152588,0.0305176
141,-145,1489,1462,0.289917,0.38147,0.366211,0,0.0152588,33,0.0152588,0.0457764
142,-146,1213,1442,0.335693,0.488281,0.473022,0.0305176,0.0152588,34,0.0305176,0.0610352
143,-147,1524,1347,0.305176,0.350952,0.335693,0,0.0152588,32,0.0305176,0.0305176
144,-148,1394,882,0.335693,0.38147,0.366211,0.0152588,0.0152588,34,0.0152588,0.0305176
145,-149,1638,1430,0.259399,0.350952,0.350952,0.0152588,0,34,0.0152588,0.0305176
146,-149.998,1337,1472,0.335693,0.411987,0.396729,0.0152588,0.0152588,34,0.0305176,0.0305176
147,-150.998,1394,1411,0.305176,0.411987,0.396729,0.0152588,0.0152588,34,0.0152588,0.0457764
148,-151.998,1337,1229,0.289917,0.457764,0.442505,0.0152588,0.0152588,35,0.0152588,0.0610352
149,-152.998,1236,1370,0.350952,0.457764,0.442505,0.0152588,0.0152588,35,0.0305176,0.0457764
150,-153.999,1213,1456,0.350952,0.473022,0.457764,0.0152588,0.0152588,35,0.0152588,0.0610352
151,-154.998,1149,1467,0.396729,0.473022,0.457764,0.0305176,0.0152588,35,0.0152588,0.0457764
152,-155.998,1456,1032,0.305176,0.38147,0.366211,0,0.0152588,36,0.0152588,0.0457764
153,-156.998,1149,1440,0.366211,0.50354,0.473022,0.0152588,0.0305176,36,0.0305176,0.0457764
154,-157.998,1236,1436,0.411987,0.396729,0.38147,0.0152588,0.0152588,36,0.0152588,0.0457764
155,-158.998,1110,1349,0.305176,0.595093,0.564575,0,0.0305176,36,0.0152588,0.0457764
156,-159.998,1074,1326,0.350952,0.579834,0.564575,0.0152588,0.0152588,34,0.0305176,0.0457764
157,-160.998,1285,1370,0.396729,0.38147,0.366211,0.0152588,0.0152588,34,0.0152588,0.0305176
158,-161.999,1236,1462,0.305176,0.50354,0.488281,0.0152588,0.0152588,34,0.0152588,0.0610352
159,-162.998,1213,1410,0.320435,0.50354,0.488281,0,0.0152588,34,0.0152588,0.0457764
160,-163.998,1213,1285,0.305176,0.518799,0.518799,0.0152588,0,35,0.0152588,0.0457764
161,-164.998,1092,1455,0.38147,0.534058,0.518799,0.0152588,0.0152588,35,0.0152588,0.0915527
162,-165.998,1236,1421,0.350952,0.457764,0.442505,0,0.0152588,36,0.0152588,0.0457764
163,-166.999,1149,1430,0.457764,0.411987,0.396729,0.0152588,0.0152588,35,0.0305176,0.0305176
164,-167.999,1236,1299,0.335693,0.473022,0.457764,0.0152588,0.0152588,35,0.0305176,0.0457764
165,-168.999,1337,1500,0.366211,0.38147,0.366211,0.0152588,0.0152588,34,0.0152588,0.0305176
166,-169.998,1310,1395,0.335693,0.427246,0.411987,0,0.0152588,34,0.0152588,0.0457764
167,-170.998,1285,1434,0.320435,0.457764,0.442505,0.0152588,0.0152588,34,0.0152588,0.0305176
168,-171.998,1285,1367,0.38147,0.396729,0.38147,0.0152588,0.0152588,34,0.0152588,0.0305176
169,-172.998,1310,1431,0.396729,0.366211,0.350952,0.0152588,0.0152588,34,0.0305176,0.0305176
170,-173.999,1337,1329,0.335693,0.411987,0.411987,0.0152588,0,35,0.0152588,0.0457764
171,-174.999,1394,1487,0.350952,0.366211,0.350952,0.0152588,0.0152588,34,0.0152588,0.0305176
172,-175.999,744,1478,0.869751,0.473022,0.457764,0.0152588,0.0152588,33,0.0152588,0.0610352
173,-176.998,682,1178,1.05286,0.411987,0.396729,0.0152588,0.0152588,33,0.0152588,0.0457764
174,-177.999,744,1469,0.976562,0.366211,0.350952,0.0152588,0.0152588,32,0.0152588,0.0305176
175,-178.999,1424,1428,0.320435,0.38147,0.38147,0.0152588,0,33,0.0152588,0.0457764
176,-179.999,753,1456,0.961304,0.366211,0.350952,0.0152588,0.0152588,33,0.0152588,0.0305176
177,-180.999,1310,870,0.38147,0.38147,0.366211,0.0152588,0.0152588,32,0.0152588,0.0305176
178,-181.999,1456,1363,0.320435,0.366211,0.366211,0.0152588,0,32,0.0152588,0.0305176
179,-182.999,736,1476,0.991821,0.366211,0.350952,0.0152588,0.0152588,31,0.0152588,0.0305176
180,-183.999,704,1461,1.05286,0.366211,0.350952,0.0152588,0.0152588,32,0.0152588,0.0305176
181,-184.999,744,1147,0.976562,0.366211,0.350952,0,0.0152588,32,0.0152588,0.0457764
182,-185.999,682,1489,1.02234,0.442505,0.427246,0.0152588,0.0152588,32,0.0152588,0.0457764
183,-186.999,682,1470,1.06812,0.396729,0.38147,0.0152588,0.0152588,32,0.0152588,0.0305176
184,-187.999,1213,1249,0.411987,0.411987,0.396729,0.0152588,0.0152588,35,0.0305176,0.0305176
185,-188.999,1456,1405,0.289917,0.396729,0.38147,0.0152588,0.0152588,35,0.0152588,0.0305176
186,-190,1424,1437,0.320435,0.38147,0.366211,0,0.0152588,37,0.0152588,0.0305176
187,-190.999,1424,1196,0.305176,0.396729,0.38147,0.0152588,0.0152588,37,0.0152588,0.0457764
188,-191.999,704,1117,1.0376,0.38147,0.366211,0,0.0152588,37,0.0152588,0.0457764
189,-192.999,753,1422,0.976562,0.350952,0.335693,0.0152588,0.0152588,37,0.0152588,0.0305176
190,-193.999,1424,1478,0.320435,0.38147,0.366211,0.0152588,0.0152588,37,0.0152588,0.0305176
191,-194.999,1213,1439,0.442505,0.38147,0.366211,0.0152588,0.0152588,38,0.0152588,0.0457764
192,-195.999,712,1424,1.0376,0.366211,0.350952,0.0152588,0.0152588,36,0.0152588,0.0305176
193,-196.999,762,1131,0.930786,0.38147,0.366211,0,0.0152588,37,0.0152588,0.0457764
194,-197.999,712,1437,1.05286,0.350952,0.350952,0.0152588,0,36,0.0152588,0.0457764
195,-198.999,697,1405,1.06812,0.366211,0.350952,0,0.0152588,36,0.0152588,0.0457764
196,-199.999,1456,1396,0.274658,0.411987,0.396729,0,0.0152588,36,0.0152588,0.0457764
197,-201,1489,1165,0.305176,0.366211,0.350952,0,0.0152588,35,0.0152588,0.0305176
198,-201.999,704,1430,1.0376,0.38147,0.366211,0,0.0152588,35,0.0152588,0.0305176
199,-202.999,1337,1438,0.305176,0.442505,0.427246,0.0152588,0.0152588,35,0.0152588,0.0457764
200,-203.999,655,1471,1.12915,0.396729,0.38147,0,0.0152588,35,0.0152588,0.0457764
201,-204.999,668,1336,1.12915,0.366211,0.366211,0.0152588,0,35,0.0152588,0.0457764
202,-205.999,675,1295,1.11389,0.366211,0.350952,0,0.0152588,33,0.0152588,0.0457764
203,-207,1456,1372,0.335693,0.350952,0.350952,0.0152588,0,34,0.0305176,0.0305176
204,-207.999,630,1464,1.12915,0.457764,0.442505,0.0152588,0.0152588,34,0.0152588,0.0457764
205,-208.999,675,1219,1.09863,0.38147,0.366211,0,0.0152588,34,0.0152588,0.0457764
206,-209.999,661,991,1.12915,0.38147,0.366211,0,0.0152588,34,0.0152588,0.0457764
207,-210.999,704,1422,1.05286,0.366211,0.350952,0.0152588,0.0152588,35,0.0305176,0.0305176
208,-211.999,689,1435,1.11389,0.335693,0.335693,0.0152588,0,36,0.0305176,0.0305176
209,-213,1489,1397,0.289917,0.38147,0.38147,0.0152588,0,36,0.0152588,0.0457764
210,-214,1489,1090,0.274658,0.396729,0.38147,0,0.0152588,35,0.0152588,0.0457764
211,-215,1456,1338,0.305176,0.38147,0.366211,0,0.0152588,34,0.0152588,0.0457764
212,-215.999,682,1354,1.09863,0.366211,0.366211,0.0152588,0,34,0.0152588,0.0457764
213,-217,1456,1446,0.289917,0.396729,0.38147,0,0.0152588,34,0.0152588,0.0457764
214,-217.999,697,1325,1.06812,0.366211,0.350952,0.0152588,0.0152588,37,0.0305176,0.0305176
215,-218.999,474,1390,1.72424,0.38147,0.366211,0.0152588,0.0152588,38,0.0152588,0.0457764
216,-219.999,451,1465,1.83105,0.38147,0.366211,0,0.0152588,37,0.0152588,0.0305176
217,-221,1456,1440,0.320435,0.366211,0.350952,0.0152588,0.0152588,36,0.0152588,0.0305176
218,-222,489,998,1.67847,0.366211,0.350952,0.0152588,0.0152588,38,0.0305176,0.0305176
219,-223,1365,1278,0.320435,0.411987,0.396729,0,0.0152588,38,0.0152588,0.0305176
220,-224,1365,1468,0.350952,0.38147,0.366211,0,0.0152588,36,0.0152588,0.0457764
221,-224.999,520,1356,1.54114,0.38147,0.366211,0.0152588,0.0152588,36,0.0152588,0.0305176
222,-226,1424,1222,0.320435,0.38147,0.366211,0,0.0152588,37,0.0152588,0.0457764
223,-227,1424,1472,0.335693,0.366211,0.350952,0.0152588,0.0152588,37,0.0305176,0.0457764
224,-228,1057,1505,0.518799,0.427246,0.411987,0.0305176,0.0152588,37,0.0152588,0.0457764
225,-228.999,434,1453,1.87683,0.427246,0.411987,0.0305176,0.0152588,36,0.0305176,0.0457764
226,-230,1170,1294,0.396729,0.457764,0.457764,0.0152588,0,36,0.0152588,0.0457764
227,-231,1170,1359,0.335693,0.518799,0.50354,0,0.0152588,38,0.0152588,0.0457764
228,-231.999,439,1465,1.87683,0.396729,0.366211,0.0152588,0.0305176,37,0.0305176,0.0457764
229,-233,474,1128,1.66321,0.442505,0.427246,0.0152588,0.0152588,37,0.0305176,0.0610352
230,-234,500,1343,1.57166,0.427246,0.411987,0.0152588,0.0152588,37,0.0305176,0.0457764
231,-235,451,1473,1.77002,0.442505,0.427246,0.0152588,0.0152588,34,0.0152588,0.0610352
232,-235.999,425,1408,1.92261,0.427246,0.411987,0.0305176,0.0152588,34,0.0305176,0.0457764
233,-237,508,1266,1.57166,0.396729,0.38147,0.0152588,0.0152588,33,0.0305176,0.0305176
234,-238,1285,1378,0.350952,0.427246,0.411987,0.0152588,0.0152588,33,0.0305176,0.0305176
235,-239,471,1395,1.66321,0.457764,0.442505,0.0152588,0.0152588,33,0.0305176,0.0457764
236,-240,464,1415,1.69373,0.457764,0.442505,0.0152588,0.0152588,33,0.0305176,0.0457764
237,-241,528,1492,1.4801,0.411987,0.396729,0.0152588,0.0152588,33,0.0152588,0.0457764
238,-242,541,1077,1.43433,0.411987,0.396729,0.0152588,0.0152588,33,0.0152588,0.0457764
239,-243,546,1445,1.41907,0.411987,0.396729,0.0152588,0.0152588,33,0.0152588,0.0305176
240,-244,442,1376,1.87683,0.38147,0.366211,0,0.0152588,33,0.0152588,0.0305176
241,-245,414,1294,1.93787,0.473022,0.457764,0.0152588,0.0152588,33,0.0305176,0.0457764
242,-246,489,1431,1.63269,0.411987,0.38147,0.0152588,0.0305176,32,0.0305176,0.0305176
243,-247,417,1482,1.89209,0.50354,0.488281,0.0152588,0.0152588,32,0.0152588,0.0457764
244,-248,422,1437,1.69373,0.671387,0.595093,0.0152588,0.0762939,33,0.0152588,0.0762939
245,-249,385,1442,2.09045,0.50354,0.488281,0.0152588,0.0152588,33,0.0152588,0.0457764
246,-250,471,1245,1.7395,0.38147,0.366211,0.0152588,0.0152588,33,0.0305176,0.0305176
247,-251,374,1366,2.15149,0.518799,0.488281,0.0152588,0.0305176,33,0.0305176,0.0457764
248,-252,414,1447,1.90735,0.50354,0.488281,0.0152588,0.0152588,35,0.0305176,0.0457764
249,-253,1310,1324,0.305176,0.457764,0.442505,0.0152588,0.0152588,35,0.0152588,0.0610352
250,-253.999,1310,1295,0.396729,0.366211,0.350952,0.0152588,0.0152588,34,0.0152588,0.0305176
251,-255,397,1427,1.96838,0.549316,0.518799,0.0152588,0.0305176,34,0.0305176,0.0610352
252,-256,1129,1433,0.335693,0.549316,0.518799,0,0.0305176,35,0.0305176,0.0610352
253,-257,394,1472,2.01416,0.518799,0.488281,0.0305176,0.0305176,35,0.0305176,0.0305176
254,-258,1424,1146,0.305176,0.396729,0.396729,0,0,34,0,0.0610352
255,-259,1424,1449,0.335693,0.366211,0.335693,0,0.0305176,35,0.0305176,0.0305176
256,-260,1424,1471,0.335693,0.366211,0.366211,0.0305176,0,36,0.0305176,0.0305176
257,-260.999,1365,1447,0.335693,0.396729,0.366211,0,0.0305176,36,0,0.0610352
258,-262,356,1339,2.28882,0.518799,0.488281,0,0.0305176,37,0.0305176,0.0610352
