Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms),Wolf Count,Sheep Count
93,-97.0011,910,860,0.411987,0.686646,0.663757,0.0152588,0.0228882,31,0.0152588,0.0305176,3,99
94,-98.001,885,787,0.473022,0.656128,0.63324,0.0152588,0.0228882,31,0.0152588,0.0305176,3,99
95,-99.0007,834,836,0.450134,0.747681,0.724792,0.0152588,0.0228882,32,0.0228882,0.038147,3,99
96,-100.001,897,866,0.404358,0.709534,0.686646,0.0152588,0.0228882,34,0.0228882,0.038147,3,100
97,-101,903,819,0.427246,0.679016,0.663757,0.0152588,0.0152588,34,0.0152588,0.038147,3,100
98,-102,804,821,0.465393,0.778198,0.75531,0.0152588,0.0228882,32,0.0228882,0.114441,3,100
99,-103.001,819,842,0.526428,0.694275,0.671387,0.0152588,0.0228882,34,0.0152588,0.0457764,3,100
100,-104,916,857,0.389099,0.701904,0.679016,0.0152588,0.0228882,35,0.0152588,0.038147,3,100
101,-105,891,860,0.411987,0.709534,0.679016,0.0152588,0.0305176,35,0.0152588,0.038147,3,100
102,-106.001,923,793,0.411987,0.671387,0.656128,0.0152588,0.0152588,33,0.0152588,0.0305176,3,100
103,-107,873,888,0.488281,0.656128,0.63324,0.0152588,0.0228882,33,0.0228882,0.038147,3,100
104,-108,804,866,0.442505,0.801086,0.778198,0.0152588,0.0228882,33,0.0152588,0.038147,3,100
105,-109.001,873,728,0.442505,0.701904,0.679016,0.0152588,0.0228882,33,0.0228882,0.038147,3,100
106,-110.001,840,847,0.419617,0.770569,0.747681,0.0152588,0.0228882,33,0.0228882,0.038147,3,100
107,-111,897,821,0.427246,0.686646,0.671387,0.0152588,0.0152588,34,0.0152588,0.038147,3,101
108,-112,916,892,0.411987,0.679016,0.656128,0.0152588,0.0228882,35,0.0152588,0.038147,3,101
109,-113.001,879,834,0.465393,0.671387,0.648499,0.0152588,0.0228882,34,0.0228882,0.0305176,3,101
110,-114.001,897,737,0.411987,0.701904,0.686646,0.0152588,0.0152588,36,0.0152588,0.038147,3,101
111,-115,897,860,0.404358,0.709534,0.686646,0.0152588,0.0228882,36,0.0152588,0.0457764,3,101
112,-116.001,856,845,0.434875,0.732422,0.709534,0.0152588,0.0228882,37,0.0228882,0.038147,3,101
113,-117,809,812,0.541687,0.694275,0.679016,0.0152588,0.0152588,38,0.0228882,0.038147,3,101
114,-118.001,879,869,0.434875,0.701904,0.686646,0.0152588,0.0152588,38,0.0152588,0.0457764,3,101
115,-119,862,671,0.442505,0.717163,0.694275,0.0152588,0.0228882,39,0.0228882,0.0457764,3,101
116,-120.001,819,840,0.534058,0.686646,0.663757,0.0152588,0.0228882,37,0.0228882,0.038147,3,101
117,-121,814,804,0.518799,0.709534,0.686646,0.0152588,0.0228882,37,0.0228882,0.038147,3,100
118,-122,814,853,0.534058,0.694275,0.671387,0.0152588,0.0228882,35,0.0228882,0.038147,3,100
119,-123,845,838,0.518799,0.663757,0.648499,0.0152588,0.0152588,34,0.0228882,0.0305176,3,100
120,-124,868,784,0.473022,0.679016,0.656128,0.0152588,0.0228882,34,0.0152588,0.038147,3,100
121,-125.001,845,828,0.495911,0.686646,0.663757,0.0228882,0.0228882,35,0.0228882,0.038147,3,100
122,-126.001,824,822,0.457764,0.75531,0.740051,0.0152588,0.0152588,35,0.0152588,0.038147,3,101
123,-127.001,903,809,0.419617,0.686646,0.656128,0.0152588,0.0305176,33,0.0152588,0.038147,3,101
124,-128,840,840,0.457764,0.732422,0.701904,0.0152588,0.0305176,33,0.0152588,0.0305176,3,101
125,-129.001,862,782,0.457764,0.701904,0.686646,0.0152588,0.0152588,34,0.0152588,0.0305176,3,101
126,-130,885,873,0.411987,0.717163,0.701904,0.0152588,0.0152588,33,0.0152588,0.0457764,3,101
127,-131.001,789,811,0.50354,0.762939,0.747681,0.0152588,0.0152588,33,0.0152588,0.0305176,3,101
128,-132,771,842,0.534058,0.762939,0.732422,0.0152588,0.0305176,33,0.0305176,0.0305176,3,101
129,-133,851,826,0.457764,0.717163,0.686646,0.0152588,0.0305176,34,0.0305176,0.0305176,3,101
130,-134.001,885,798,0.411987,0.717163,0.686646,0.0152588,0.0305176,33,0.0152588,0.0305176,3,101
131,-135,799,862,0.50354,0.747681,0.717163,0.0152588,0.0305176,33,0.0152588,0.0457764,3,101
132,-136,851,846,0.473022,0.701904,0.686646,0.0152588,0.0152588,33,0.0152588,0.0305176,3,101
133,-137,819,815,0.564575,0.656128,0.640869,0.0305176,0.0152588,33,0.0305176,0.0305176,3,101
134,-138.001,840,837,0.473022,0.717163,0.686646,0.0152588,0.0305176,33,0.0152588,0.0457764,3,102
135,-139,819,848,0.457764,0.762939,0.747681,0.0152588,0.0152588,33,0.0152588,0.0457764,3,102
136,-140,840,719,0.411987,0.778198,0.762939,0.0152588,0.0152588,33,0.0152588,0.0457764,3,102
137,-141.001,809,858,0.518799,0.717163,0.701904,0.0152588,0.0152588,31,0.0152588,0.0305176,3,102
138,-142.001,819,860,0.442505,0.778198,0.762939,0.0152588,0.0152588,31,0.0152588,0.0457764,3,102
139,-143.001,910,849,0.427246,0.671387,0.656128,0.0152588,0.0152588,31,0.0305176,0.0305176,3,102
140,-144.001,885,890,0.427246,0.701904,0.686646,0.0152588,0.0152588,31,0.0152588,0.0457764,3,103
141,-145,851,875,0.427246,0.747681,0.717163,0.0152588,0.0305176,33,0.0152588,0.0305176,3,103
142,-146,829,781,0.473022,0.732422,0.717163,0.0152588,0.0152588,34,0.0152588,0.0305176,3,103
143,-147.001,840,877,0.488281,0.701904,0.671387,0,0.0305176,32,0.0152588,0.0305176,3,103
144,-148.001,819,856,0.442505,0.778198,0.747681,0.0152588,0.0305176,34,0.0152588,0.0305176,3,103
