Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms)
162,-166,250,323,2.19727,1.80054,1.75476,0.0305176,0.0457764,36,0.473022,0.228882
163,-166.998,327,343,2.2583,0.793457,0.732422,0.0152588,0.0610352,35,0.274658,0.0762939
164,-167.999,264,309,2.57874,1.20544,1.08337,0.0762939,0.12207,35,0.442505,0.244141
165,-168.999,246,335,2.80762,1.25122,1.12915,0.0610352,0.12207,34,0.50354,0.228882
166,-169.999,250,328,3.00598,0.991821,0.915527,0.0305176,0.0762939,34,0.701904,0.0915527
167,-170.999,324,328,2.30408,0.778198,0.701904,0.0152588,0.0762939,34,0.289917,0.0762939
168,-171.999,255,335,3.08228,0.839233,0.778198,0.12207,0.0610352,34,0.411987,0.137329
169,-172.998,350,336,2.16675,0.686646,0.62561,0.0152588,0.0610352,34,0.274658,0.0762939
170,-173.997,327,319,2.39563,0.656128,0.610352,0.0305176,0.0457764,35,0.259399,0.0610352
171,-174.998,354,315,2.16675,0.656128,0.610352,0.0305176,0.0457764,34,0.259399,0.0610352
172,-175.997,350,340,2.16675,0.686646,0.62561,0.0152588,0.0610352,33,0.259399,0.0762939
173,-176.999,257,328,2.7771,1.11389,1.02234,0.0762939,0.0915527,33,0.366211,0.213623
174,-177.999,263,320,2.7771,1.02234,0.915527,0.0305176,0.106812,32,0.396729,0.152588
175,-178.998,239,323,3.43323,0.747681,0.686646,0.0152588,0.0610352,33,0.274658,0.0762939
176,-179.999,261,317,2.41089,1.41907,1.31226,0.0610352,0.106812,33,0.564575,0.289917
177,-180.999,239,329,3.43323,0.747681,0.686646,0.0152588,0.0610352,32,0.289917,0.0610352
178,-181.998,326,314,2.36511,0.701904,0.656128,0.0305176,0.0457764,32,0.274658,0.0762939
179,-182.998,322,337,2.38037,0.717163,0.656128,0.0457764,0.0610352,31,0.259399,0.0610352
180,-184,267,333,2.10571,1.63269,1.57166,0.0305176,0.0610352,32,0.564575,0.152588
181,-185,246,325,2.30408,1.75476,1.69373,0.0305176,0.0610352,32,0.671387,0.0762939
182,-185.999,321,296,2.38037,0.732422,0.656128,0.0152588,0.0762939,32,0.274658,0.0610352
183,-186.999,268,327,2.89917,0.823975,0.747681,0.0305176,0.0762939,32,0.335693,0.167847
184,-188,252,332,2.02942,1.93787,1.89209,0.0305176,0.0457764,35,0.50354,0.0915527
185,-188.998,324,332,2.28882,0.793457,0.732422,0.0152588,0.0610352,35,0.274658,0.137329
186,-189.999,259,331,2.5177,1.34277,1.19019,0.0610352,0.152588,37,0.457764,0.289917
187,-190.999,260,322,2.16675,1.67847,1.61743,0.0305176,0.0610352,37,0.732422,0.152588
