Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms)
91,-94.9996,609,763,1.40381,0.236511,0.205994,0.0152588,0.0305176,30,0.144958,0.0152588
92,-96,618,759,1.38092,0.236511,0.205994,0.0228882,0.0305176,30,0.1297,0.0152588
93,-96.9995,595,675,1.44196,0.236511,0.190735,0.0152588,0.0457764,31,0.114441,0.0152588
94,-97.999,732,708,1.10626,0.259399,0.228882,0.0228882,0.0305176,31,0.12207,0.0152588
95,-98.9997,598,709,1.4267,0.244141,0.213623,0.0228882,0.0305176,32,0.114441,0.0228882
96,-99.9987,689,717,1.1673,0.282288,0.244141,0.0152588,0.038147,32,0.1297,0.0152588
97,-101,579,736,1.48773,0.236511,0.198364,0.0305176,0.038147,34,0.12207,0.0228882
98,-101.999,593,732,1.40381,0.282288,0.25177,0.0228882,0.0305176,32,0.137329,0.0152588
99,-102.999,736,685,1.091,0.267029,0.228882,0.0152588,0.038147,34,0.1297,0.0152588
100,-104,621,708,0.999451,0.610352,0.572205,0.0152588,0.038147,35,0.175476,0.0305176
101,-105,585,717,1.47247,0.236511,0.198364,0.0305176,0.038147,35,0.12207,0.0152588
102,-105.999,784,726,1.0376,0.236511,0.205994,0.00762939,0.0305176,33,0.106812,0.0152588
103,-107,601,720,1.44196,0.221252,0.190735,0.0305176,0.0305176,33,0.114441,0.0152588
104,-107.999,704,727,1.15204,0.267029,0.228882,0.0152588,0.038147,33,0.1297,0.0152588
105,-108.999,712,710,1.14441,0.259399,0.228882,0.0152588,0.0305176,33,0.12207,0.0152588
106,-109.999,744,729,1.10626,0.236511,0.205994,0.00762939,0.0305176,33,0.12207,0.0152588
107,-110.999,804,748,0.938416,0.305176,0.267029,0.0152588,0.038147,34,0.144958,0.0228882
108,-112,819,698,0.999451,0.221252,0.198364,0.0152588,0.0228882,35,0.106812,0.0152588
109,-112.999,799,753,0.938416,0.312805,0.274658,0.0228882,0.038147,34,0.167847,0.0228882
110,-113.999,784,717,0.946045,0.328064,0.282288,0.0228882,0.0457764,36,0.183105,0.0228882
111,-114.999,757,744,0.999451,0.320435,0.274658,0.0228882,0.0457764,36,0.175476,0.0228882
112,-115.999,740,720,1.07574,0.274658,0.244141,0.0152588,0.0305176,37,0.1297,0.0228882
113,-117,609,708,1.37329,0.267029,0.228882,0.0152588,0.038147,38,0.1297,0.0228882
114,-118,809,741,0.923157,0.312805,0.274658,0.0152588,0.038147,38,0.167847,0.0305176
115,-119,748,697,1.08337,0.25177,0.221252,0.0228882,0.0305176,39,0.1297,0.0152588
116,-119.999,720,727,1.11389,0.274658,0.244141,0.0228882,0.0305176,37,0.1297,0.0152588
117,-120.999,740,681,1.07574,0.274658,0.244141,0.0152588,0.0305176,37,0.144958,0.0228882
118,-121.999,736,737,1.14441,0.213623,0.190735,0.0152588,0.0228882,35,0.106812,0.0152588
119,-122.999,736,744,1.06049,0.297546,0.267029,0.0228882,0.0305176,34,0.152588,0.0228882
120,-123.999,775,743,0.999451,0.289917,0.25177,0.0152588,0.038147,34,0.137329,0.0152588
121,-124.999,762,705,0.946045,0.366211,0.320435,0.0228882,0.0457764,35,0.183105,0.0305176
122,-125.999,744,741,1.04523,0.297546,0.267029,0.0152588,0.0305176,35,0.152588,0.0228882
123,-127,775,751,0.961304,0.328064,0.289917,0.0228882,0.038147,33,0.160217,0.0305176
124,-127.999,704,657,1.2207,0.198364,0.167847,0,0.0305176,33,0.106812,0.0152588
125,-128.999,736,729,1.06812,0.289917,0.259399,0.0152588,0.0305176,34,0.137329,0.0152588
126,-129.999,753,716,1.09863,0.228882,0.198364,0.0152588,0.0305176,33,0.106812,0.0152588
127,-130.999,682,721,1.23596,0.228882,0.213623,0.0152588,0.0152588,33,0.12207,0.0152588
128,-131.999,720,732,1.12915,0.259399,0.228882,0.0152588,0.0305176,33,0.12207,0.0152588
129,-133,771,684,0.961304,0.335693,0.289917,0.0152588,0.0457764,34,0.198364,0.0152588
130,-134,762,743,1.0376,0.274658,0.244141,0.0305176,0.0305176,33,0.137329,0.0152588
131,-135,762,728,1.06812,0.244141,0.213623,0.0152588,0.0305176,33,0.137329,0.0152588
132,-135.999,720,714,1.19019,0.198364,0.183105,0.0152588,0.0152588,33,0.0915527,0.0152588
133,-136.999,728,723,1.05286,0.320435,0.274658,0.0152588,0.0457764,33,0.167847,0.0152588
134,-138,720,717,1.12915,0.259399,0.228882,0.0152588,0.0305176,33,0.137329,0.0152588
135,-139,762,730,1.0376,0.274658,0.228882,0.0152588,0.0457764,33,0.152588,0.0152588
136,-140,744,737,1.06812,0.274658,0.244141,0.0152588,0.0305176,33,0.137329,0.0152588
137,-141,704,717,1.15967,0.259399,0.228882,0.0152588,0.0305176,31,0.12207,0.0152588
138,-141.999,697,716,1.23596,0.198364,0.183105,0.0152588,0.0152588,31,0.0915527,0.0152588
139,-142.999,704,686,1.2207,0.198364,0.167847,0,0.0305176,31,0.106812,0.0152588
140,-143.999,689,721,1.25122,0.198364,0.183105,0.0152588,0.0152588,31,0.0915527,0.0152588
141,-144.999,697,708,1.2207,0.213623,0.183105,0.0152588,0.0305176,33,0.106812,0.0152588
142,-145.999,697,734,1.25122,0.183105,0.167847,0.0152588,0.0152588,34,0.106812,0.0152588
143,-146.999,712,724,1.15967,0.244141,0.213623,0.0152588,0.0305176,32,0.12207,0.0152588
144,-147.999,744,683,1.08337,0.259399,0.228882,0.0152588,0.0305176,34,0.12207,0.0152588
145,-148.999,697,719,1.23596,0.198364,0.183105,0.0152588,0.0152588,34,0.0915527,0.0152588
146,-149.999,689,666,1.25122,0.198364,0.183105,0.0152588,0.0152588,34,0.0915527,0.0152588
147,-150.999,697,716,1.23596,0.198364,0.167847,0,0.0305176,34,0.106812,0.0152588
148,-151.999,697,714,1.2207,0.213623,0.183105,0,0.0305176,35,0.106812,0.0152588
149,-152.999,728,725,1.14441,0.228882,0.213623,0.0152588,0.0152588,35,0.106812,0.0152588
150,-153.999,689,715,1.25122,0.198364,0.183105,0.0152588,0.0152588,35,0.0915527,0.0152588
151,-154.999,744,684,1.09863,0.244141,0.213623,0.0152588,0.0305176,35,0.12207,0.0152588
152,-155.999,697,745,1.2207,0.213623,0.183105,0,0.0305176,36,0.12207,0.0305176
153,-157,712,734,1.14441,0.259399,0.228882,0.0152588,0.0305176,36,0.12207,0.0152588
154,-157.999,712,669,1.2207,0.183105,0.167847,0.0152588,0.0152588,36,0.106812,0.0152588
155,-158.999,682,730,1.26648,0.198364,0.183105,0.0152588,0.0152588,36,0.0915527,0.0152588
156,-159.999,675,719,1.28174,0.198364,0.183105,0.0152588,0.0152588,34,0.0915527,0.0152588
157,-161,697,690,1.17493,0.259399,0.228882,0.0152588,0.0305176,34,0.12207,0.0305176
158,-161.999,689,706,1.25122,0.198364,0.167847,0,0.0305176,34,0.106812,0.0152588
159,-162.999,744,720,1.15967,0.183105,0.167847,0.0152588,0.0152588,34,0.0915527,0.0152588
160,-164,780,665,1.0376,0.244141,0.213623,0.0152588,0.0305176,35,0.137329,0.0152588
161,-164.999,736,744,1.14441,0.213623,0.198364,0.0152588,0.0152588,35,0.106812,0.0152588
162,-165.999,689,690,1.25122,0.198364,0.183105,0.0152588,0.0152588,36,0.0915527,0.0152588
163,-166.999,689,727,1.23596,0.213623,0.183105,0.0152588,0.0305176,35,0.12207,0.0152588
164,-168,736,732,1.09863,0.259399,0.228882,0.0152588,0.0305176,35,0.152588,0.0152588
165,-168.999,655,687,1.32751,0.198364,0.183105,0.0152588,0.0152588,34,0.106812,0.0152588
166,-169.999,753,707,1.05286,0.274658,0.244141,0.0152588,0.0305176,34,0.152588,0.0152588
167,-170.999,720,701,1.2207,0.167847,0.152588,0.0152588,0.0152588,34,0.106812,0.0152588
168,-171.999,689,728,1.19019,0.259399,0.228882,0.0152588,0.0305176,34,0.12207,0.0152588
169,-173,704,702,1.17493,0.244141,0.213623,0.0305176,0.0305176,34,0.12207,0.0152588
170,-173.999,736,739,1.12915,0.228882,0.198364,0.0152588,0.0305176,35,0.12207,0.0152588
171,-175,704,753,1.20544,0.213623,0.198364,0.0152588,0.0152588,34,0.106812,0.0152588
172,-175.999,704,662,1.17493,0.244141,0.213623,0.0305176,0.0305176,33,0.137329,0.0152588
173,-176.999,661,714,1.297,0.213623,0.183105,0,0.0305176,33,0.12207,0.0152588
