Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms)
157,-161,1191,1132,0.442505,0.396729,0.274658,0.0152588,0.12207,34,0.183105,0.0152588
158,-161.999,1008,1051,0.488281,0.50354,0.366211,0.0152588,0.137329,34,0.183105,0.0305176
159,-163,1213,1113,0.442505,0.38147,0.259399,0.0152588,0.12207,34,0.183105,0.0152588
160,-164,1149,1155,0.518799,0.350952,0.228882,0,0.12207,35,0.183105,0.0152588
161,-165,978,1041,0.50354,0.518799,0.366211,0.0152588,0.152588,35,0.183105,0.0305176
162,-166,1074,1089,0.427246,0.50354,0.366211,0.0152588,0.137329,36,0.183105,0.0305176
163,-167,1110,1126,0.50354,0.396729,0.274658,0.0305176,0.12207,35,0.183105,0.0152588
164,-168,1213,1037,0.427246,0.396729,0.274658,0.0152588,0.12207,35,0.183105,0.0152588
165,-169,1170,1107,0.442505,0.411987,0.289917,0.0152588,0.12207,34,0.183105,0.0152588
166,-170,1129,1172,0.442505,0.442505,0.305176,0.0152588,0.137329,34,0.183105,0.0152588
167,-170.999,1040,1019,0.549316,0.411987,0.274658,0.0152588,0.137329,34,0.183105,0.0152588
168,-171.999,1110,1114,0.534058,0.366211,0.244141,0.0152588,0.12207,34,0.198364,0.0152588
169,-172.999,1040,1175,0.473022,0.488281,0.350952,0.0152588,0.137329,34,0.183105,0.0152588
170,-173.999,1110,957,0.488281,0.411987,0.289917,0.0152588,0.12207,35,0.183105,0.0152588
171,-175,1129,1168,0.473022,0.411987,0.274658,0.0152588,0.137329,34,0.183105,0.0152588
172,-176,1170,1153,0.473022,0.38147,0.259399,0.0152588,0.12207,33,0.198364,0.0305176
173,-176.999,1129,1083,0.50354,0.38147,0.259399,0.0152588,0.12207,33,0.183105,0.0305176
174,-178,1236,1021,0.442505,0.366211,0.244141,0,0.12207,32,0.183105,0.0152588
175,-179,1213,1125,0.427246,0.396729,0.259399,0.0152588,0.137329,33,0.167847,0.0152588
176,-179.999,992,1119,0.549316,0.457764,0.305176,0.0152588,0.152588,33,0.198364,0.0305176
177,-181,1057,1168,0.442505,0.50354,0.350952,0.0152588,0.152588,32,0.183105,0.0152588
178,-181.999,1074,1218,0.488281,0.442505,0.289917,0.0152588,0.152588,32,0.183105,0.0305176
179,-183,1170,1075,0.427246,0.427246,0.305176,0.0152588,0.12207,31,0.183105,0.0152588
180,-184,1337,1231,0.366211,0.38147,0.259399,0,0.12207,32,0.167847,0.0305176
181,-185,1092,1109,0.411987,0.50354,0.366211,0.0152588,0.137329,32,0.167847,0.0305176
182,-185.999,1074,987,0.442505,0.488281,0.350952,0.0305176,0.137329,32,0.183105,0.0152588
183,-186.999,1310,1123,0.396729,0.366211,0.244141,0.0152588,0.12207,32,0.183105,0.0152588
184,-188,1191,1116,0.473022,0.366211,0.244141,0.0152588,0.12207,35,0.183105,0.0152588
185,-189,1149,1095,0.457764,0.411987,0.289917,0.0152588,0.12207,35,0.198364,0.0305176
186,-190,1191,1032,0.427246,0.411987,0.289917,0.0152588,0.12207,37,0.183105,0.0152588
187,-190.999,1236,1095,0.442505,0.366211,0.244141,0.0152588,0.12207,37,0.183105,0.0152588
188,-192,1260,929,0.411987,0.38147,0.259399,0.0152588,0.12207,37,0.183105,0.0305176
189,-193,1285,1166,0.411987,0.366211,0.244141,0.0152588,0.12207,37,0.183105,0.0152588
190,-193.999,1092,1121,0.442505,0.473022,0.320435,0.0152588,0.152588,37,0.183105,0.0305176
191,-195,1074,1090,0.488281,0.442505,0.305176,0.0152588,0.137329,38,0.198364,0.0152588
192,-196,1170,1139,0.457764,0.396729,0.274658,0.0152588,0.12207,36,0.183105,0.0305176
193,-197,1260,1134,0.427246,0.366211,0.244141,0.0152588,0.12207,37,0.183105,0.0152588
194,-198,1260,1053,0.427246,0.366211,0.244141,0.0152588,0.12207,36,0.183105,0.0152588
195,-199,1213,1152,0.427246,0.396729,0.274658,0,0.12207,36,0.183105,0.0152588
196,-200,1092,1088,0.457764,0.457764,0.320435,0.0152588,0.137329,36,0.183105,0.0305176
197,-201,1213,1129,0.427246,0.396729,0.274658,0.0152588,0.12207,35,0.183105,0.0152588
198,-202,1024,1055,0.488281,0.488281,0.350952,0.0305176,0.137329,35,0.198364,0.0152588
199,-203,1149,1127,0.457764,0.411987,0.289917,0.0152588,0.12207,35,0.167847,0.0305176
200,-204,1170,1139,0.457764,0.396729,0.274658,0.0152588,0.12207,35,0.183105,0.0152588
201,-204.999,1008,993,0.473022,0.518799,0.366211,0.0152588,0.152588,35,0.183105,0.0305176
202,-206,1074,1121,0.427246,0.50354,0.366211,0.0152588,0.137329,33,0.167847,0.0305176
203,-207,1191,1044,0.427246,0.411987,0.289917,0.0152588,0.12207,34,0.167847,0.0305176
204,-208,1260,1123,0.411987,0.38147,0.259399,0.0152588,0.12207,34,0.167847,0.0305176
205,-209,1170,1126,0.457764,0.396729,0.274658,0.0152588,0.12207,34,0.183105,0.0152588
206,-210,1149,903,0.411987,0.457764,0.320435,0.0152588,0.137329,34,0.183105,0.0152588
207,-210.999,1213,1133,0.457764,0.366211,0.244141,0.0152588,0.12207,35,0.183105,0.0152588
208,-212,1149,1049,0.442505,0.427246,0.305176,0.0152588,0.12207,36,0.167847,0.0305176
209,-212.999,1057,1138,0.442505,0.50354,0.350952,0.0152588,0.152588,36,0.183105,0.0152588
210,-214,1260,1178,0.427246,0.366211,0.244141,0.0152588,0.12207,35,0.183105,0.0152588
211,-214.999,1285,1038,0.411987,0.366211,0.244141,0.0152588,0.12207,34,0.183105,0.0152588
212,-215.999,1110,1181,0.457764,0.442505,0.274658,0.0152588,0.167847,34,0.183105,0.0305176
213,-216.999,1170,1157,0.457764,0.396729,0.274658,0.0152588,0.12207,34,0.183105,0.0152588
214,-217.999,1074,1153,0.473022,0.457764,0.320435,0.0152588,0.137329,37,0.183105,0.0305176
215,-219,1191,986,0.427246,0.411987,0.289917,0,0.12207,38,0.183105,0.0305176
216,-220,1057,1103,0.549316,0.396729,0.274658,0.0152588,0.12207,37,0.183105,0.0152588
217,-220.999,1191,1152,0.442505,0.396729,0.274658,0.0152588,0.12207,36,0.183105,0.0152588
218,-221.999,1149,1037,0.473022,0.396729,0.274658,0.0152588,0.12207,38,0.183105,0.0152588
219,-223,1149,1144,0.442505,0.427246,0.305176,0,0.12207,38,0.183105,0.0305176
220,-224,1260,1062,0.427246,0.366211,0.244141,0.0152588,0.12207,36,0.183105,0.0152588
221,-224.999,1260,1116,0.427246,0.366211,0.244141,0.0152588,0.12207,36,0.183105,0.0152588
222,-225.999,1149,1170,0.457764,0.411987,0.289917,0.0152588,0.12207,37,0.183105,0.0305176
223,-227,1170,1042,0.457764,0.396729,0.289917,0.0152588,0.106812,37,0.167847,0.0305176
224,-227.999,1213,1084,0.457764,0.366211,0.244141,0.0152588,0.12207,37,0.198364,0.0152588
225,-228.999,1213,1136,0.427246,0.396729,0.274658,0.0152588,0.12207,36,0.183105,0.0152588
226,-230,1129,1162,0.427246,0.457764,0.320435,0.0152588,0.137329,36,0.183105,0.0305176
227,-231,1170,1072,0.442505,0.411987,0.289917,0,0.12207,38,0.183105,0.0305176
228,-232,1236,1139,0.442505,0.366211,0.244141,0.0152588,0.12207,37,0.183105,0.0152588
229,-233,1213,1182,0.411987,0.411987,0.289917,0.0152588,0.12207,37,0.167847,0.0305176
230,-234,1191,1070,0.457764,0.38147,0.259399,0.0152588,0.12207,37,0.183105,0.0305176
231,-235,1040,1122,0.427246,0.534058,0.366211,0,0.167847,34,0.198364,0.0305176
232,-236,1057,1178,0.442505,0.50354,0.350952,0.0152588,0.152588,34,0.183105,0.0305176
233,-236.999,1110,808,0.457764,0.442505,0.305176,0.0152588,0.137329,33,0.167847,0.0305176
234,-238,1260,1116,0.427246,0.366211,0.244141,0.0152588,0.12207,33,0.167847,0.0152588
235,-238.999,1260,1127,0.411987,0.38147,0.259399,0.0152588,0.12207,33,0.167847,0.0305176
236,-239.999,1337,933,0.38147,0.366211,0.259399,0.0152588,0.106812,33,0.167847,0.0305176
237,-241,1337,1076,0.38147,0.366211,0.244141,0.0152588,0.12207,33,0.167847,0.0152588
238,-242,1260,1164,0.411987,0.38147,0.259399,0.0152588,0.12207,33,0.183105,0.0305176
239,-243,1260,1041,0.396729,0.396729,0.274658,0.0152588,0.12207,33,0.167847,0.0305176
240,-244,1024,1113,0.549316,0.427246,0.289917,0.0152588,0.137329,33,0.183105,0.0152588
241,-245,1260,1136,0.411987,0.38147,0.259399,0.0152588,0.12207,33,0.167847,0.0152588
242,-245.999,1110,1037,0.442505,0.457764,0.320435,0.0152588,0.137329,32,0.183105,0.0152588
243,-247,1129,1142,0.411987,0.473022,0.350952,0,0.12207,32,0.167847,0.0152588
244,-247.999,1092,1126,0.427246,0.488281,0.320435,0.0152588,0.167847,33,0.183105,0.0152588
245,-249,1092,1005,0.488281,0.427246,0.305176,0.0152588,0.12207,33,0.183105,0.0152588
246,-249.999,1191,1159,0.442505,0.396729,0.274658,0.0152588,0.12207,33,0.183105,0.0305176
247,-251,1285,1139,0.411987,0.366211,0.244141,0.0152588,0.12207,33,0.183105,0.0152588
248,-251.999,1008,991,0.534058,0.457764,0.305176,0.0152588,0.152588,35,0.167847,0.0305176
249,-253,1008,1158,0.457764,0.534058,0.350952,0.0152588,0.183105,35,0.183105,0.0152588
250,-253.999,1008,1044,0.518799,0.473022,0.335693,0.0152588,0.137329,34,0.183105,0.0152588
251,-255,1092,1144,0.534058,0.38147,0.244141,0.0152588,0.137329,34,0.183105,0.0152588
252,-255.999,1129,1089,0.427246,0.457764,0.305176,0,0.152588,35,0.183105,0.0305176
