Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms)
188,-191.999,254,326,1.67847,2.2583,0.854492,0.0457764,1.40381,37,0.411987,0.152588
189,-192.998,341,313,0.62561,2.30408,1.17493,0.0305176,1.12915,37,0.442505,0.152588
190,-193.998,236,331,3.08228,1.14441,0.686646,0.0152588,0.457764,37,0.274658,0.0915527
191,-194.999,243,311,1.7395,2.36511,1.15967,0.0762939,1.20544,38,0.457764,0.244141
192,-195.997,324,309,1.96838,1.11389,0.656128,0.0305176,0.457764,36,0.274658,0.0762939
193,-196.997,329,309,1.93787,1.09863,0.656128,0.0305176,0.442505,37,0.274658,0.0762939
194,-198,242,319,1.43433,2.68555,1.61743,0.0457764,1.06812,36,0.686646,0.320435
195,-198.997,330,310,1.92261,1.09863,0.640869,0.0457764,0.457764,36,0.274658,0.0762939
196,-199.997,326,309,1.95312,1.11389,0.656128,0.0152588,0.457764,36,0.274658,0.0762939
197,-200.999,245,297,2.02942,2.04468,0.732422,0.0457764,1.31226,35,0.335693,0.152588
198,-201.998,316,298,2.09045,1.06812,0.62561,0.0305176,0.442505,35,0.274658,0.0610352
199,-202.999,227,287,2.10571,2.28882,1.20544,0.0457764,1.08337,35,0.442505,0.183105
200,-203.999,243,306,1.7395,2.36511,0.854492,0.0305176,1.51062,35,0.411987,0.137329
201,-204.999,225,289,1.12915,3.31116,1.20544,0.0610352,2.10571,35,0.488281,0.274658
202,-205.997,310,290,2.10571,1.11389,0.640869,0.0152588,0.473022,33,0.274658,0.0762939
203,-206.998,324,292,0.671387,2.41089,1.11389,0.0305176,1.297,34,0.427246,0.12207
204,-207.998,299,297,2.22778,1.11389,0.656128,0.0152588,0.457764,34,0.259399,0.0762939
205,-208.997,307,304,2.16675,1.08337,0.640869,0.0305176,0.442505,34,0.274658,0.0610352
206,-210,240,294,1.86157,2.28882,1.57166,0.0457764,0.717163,34,0.518799,0.137329
207,-210.999,234,282,1.83105,2.44141,0.976562,0.0610352,1.46484,35,0.396729,0.167847
208,-212,249,297,2.41089,1.60217,0.732422,0.0305176,0.869751,36,0.350952,0.0915527
209,-212.999,246,308,1.63269,2.42615,1.12915,0.0457764,1.297,36,0.518799,0.137329
210,-214,238,294,0.701904,3.49426,1.80054,0.0305176,1.69373,35,0.473022,0.213623
