Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),Text Calculation (ms),Text Render (ms),Trees Count,Tree Calculation (ms),Tree Render (ms)
257,0,3640,2922,0.12207,0.152588,0,0,35,0,0.0305176
258,0,3276,3069,0.183105,0.12207,0,0,35,0,0.0305176
259,0,2978,3348,0.12207,0.213623,0,0,35,0,0.0305176
260,0,3640,3399,0.152588,0.12207,0,0,35,0,0
261,0,3640,3558,0.152588,0.12207,0,0,35,0,0
262,0,2978,3830,0.213623,0.12207,0,0,35,0,0.0305176
263,0,4096,3613,0.12207,0.12207,0,0.0305176,35,0,0
264,0,3276,3361,0.183105,0.12207,0,0,35,0,0.0305176
265,0,4096,2738,0.12207,0.12207,0,0.0305176,35,0,0
266,0,2340,2679,0.274658,0.152588,0,0,35,0,0.0305176
267,0,3276,2954,0.183105,0.12207,0,0.0305176,35,0,0
268,-1.31686,4096,3555,0.152588,0.0915527,0.0305176,0,34,0,0
269,-4.11371,3640,3313,0.152588,0.12207,0,0.0305176,34,0,0
270,-5.99921,2730,3777,0.244141,0.12207,0,0,35,0,0.0305176
271,-4.17881,4681,3784,0.0915527,0.12207,0,0,41,0.0305176,0
272,-1.352,4096,3615,0.12207,0.12207,0,0,39,0,0.0305176
273,-1.71093,4096,3711,0.12207,0.12207,0,0,34,0.0305176,0
274,-4.72245,2520,3126,0.183105,0.213623,0,0.0305176,35,0.0305176,0.0915527
275,-5.9206,3640,2829,0.152588,0.12207,0,0,41,0,0
276,-3.52924,4096,3328,0.0915527,0.152588,0,0,41,0,0.0305176
277,-1.09443,1820,2871,0.427246,0.12207,0,0,39,0.0305176,0
278,0,4096,3721,0.12207,0.12207,0,0,35,0,0.0305176
279,0,4096,3280,0.0915527,0.152588,0,0,35,0,0.0305176
280,0,4681,3952,0.0915527,0.12207,0.0305176,0,35,0,0
281,0,4096,3613,0.12207,0.12207,0,0,35,0,0
282,0,4096,3735,0.12207,0.12207,0,0,35,0,0
283,0,4681,1304,0.0915527,0.12207,0,0,35,0,0
284,0,2520,3329,0.244141,0.152588,0,0,35,0,0
285,0,4096,3886,0.0915527,0.152588,0,0,35,0,0.0305176
286,0,4096,3692,0.12207,0.12207,0.0305176,0,35,0,0
287,0,3276,3637,0.183105,0.12207,0,0,35,0,0
288,0,4681,3825,0.0915527,0.12207,0,0,35,0.0305176,0
289,0,4681,3627,0.0915527,0.12207,0,0,35,0,0.0305176
290,0,3640,3256,0.12207,0.152588,0,0,35,0,0.0305176
291,0,4096,3651,0.0915527,0.152588,0,0,35,0,0.0305176
292,0,4096,3960,0.0915527,0.152588,0,0,35,0,0.0305176
293,0,2184,3853,0.305176,0.152588,0,0,35,0,0
294,0,4096,3597,0.12207,0.12207,0,0.0305176,35,0.0305176,0
295,0,4096,3078,0.0915527,0.152588,0,0,35,0.0305176,0
296,0,4096,3053,0.12207,0.12207,0,0,35,0,0.0305176
297,0,3640,3419,0.12207,0.152588,0,0,35,0,0.0305176
298,0,4096,3868,0.12207,0.12207,0,0,35,0.0305176,0
299,0,4681,3589,0.0915527,0.12207,0,0,35,0,0
300,-1,3276,3978,0.183105,0.12207,0,0,38,0,0.0305176
