Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),Text Calculation (ms),Text Render (ms),Trees Count,Tree Calculation (ms),Tree Render (ms)
285,0,230,268,3.35693,0.976562,0,0.0305176,35,0.0305176,0.0915527
286,0,352,294,1.34277,1.49536,0.0305176,0.0305176,35,0.0305176,0.152588
287,0,344,272,1.61743,1.28174,0.0610352,0,35,0.0305176,0.335693
288,0,246,321,2.96021,1.09863,0,0.0305176,35,0.0305176,0.183105
289,0,256,249,2.2583,1.64795,0.0305176,0.0305176,35,0.0305176,0.152588
290,0,277,252,1.77002,1.83105,0.0610352,0.0610352,35,0.0610352,0.274658
291,0,595,288,0.457764,1.2207,0,0.0305176,35,0.0610352,0.183105
292,0,595,260,0.427246,1.25122,0,0.0305176,35,0.0610352,0.183105
293,0,192,293,3.479,1.70898,0,0.0305176,35,0.0305176,0.213623
294,0,221,283,3.02124,1.49536,0,0.0305176,35,0.0610352,0.213623
295,0,167,290,4.21143,1.77002,0.0305176,0.0610352,35,0.0610352,0.183105
296,-1.0741,356,260,1.2207,1.58691,0.0305176,0,34,0.0305176,0.183105
297,-3.46149,300,321,2.53296,0.793457,0.0305176,0,34,0.0305176,0.213623
298,-5.90328,292,267,2.34985,1.06812,0.0305176,0,35,0.0305176,0.12207
299,-4.78389,197,326,4.27246,0.793457,0,0.0305176,41,0.0305176,0.0915527
300,-1.75437,227,254,2.53296,1.86157,0.0305176,0.0915527,40,0.0610352,0.274658
