Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms)
114,-117.999,720,724,1.15967,0.228882,0.160217,0.00762939,0.0686646,38,0.106812,0.0152588
115,-119,762,741,1.05286,0.259399,0.175476,0.0152588,0.0839233,39,0.114441,0.0152588
116,-119.999,724,699,1.091,0.289917,0.205994,0.00762939,0.0839233,37,0.106812,0.0152588
117,-120.999,724,723,1.04523,0.335693,0.175476,0.0152588,0.160217,37,0.0991821,0.0228882
118,-121.999,720,705,1.14441,0.244141,0.167847,0.00762939,0.0762939,35,0.0991821,0.0152588
119,-122.999,716,715,1.15967,0.236511,0.167847,0.00762939,0.0686646,34,0.0991821,0.0152588
120,-123.999,716,732,1.06049,0.335693,0.175476,0.0152588,0.160217,34,0.137329,0.0305176
121,-124.999,775,675,1.05286,0.236511,0.160217,0.00762939,0.0762939,35,0.0991821,0.0152588
122,-126,716,721,1.14441,0.25177,0.175476,0.0152588,0.0762939,35,0.0991821,0.0152588
123,-127,748,741,1.07574,0.259399,0.175476,0.0152588,0.0839233,33,0.106812,0.0152588
124,-128,712,695,1.15967,0.244141,0.167847,0.0152588,0.0762939,33,0.106812,0.0152588
125,-128.999,720,724,1.06812,0.320435,0.167847,0.0152588,0.152588,34,0.106812,0.0152588
126,-129.999,712,698,1.14441,0.259399,0.183105,0.0152588,0.0762939,33,0.106812,0.0152588
127,-131,736,718,1.08337,0.274658,0.183105,0.0152588,0.0915527,33,0.106812,0.0152588
128,-132,704,717,0.991821,0.427246,0.289917,0.0152588,0.137329,33,0.152588,0.0305176
129,-133,697,730,1.20544,0.228882,0.152588,0.0152588,0.0762939,34,0.106812,0
130,-133.999,728,707,1.12915,0.244141,0.183105,0.0152588,0.0610352,33,0.0915527,0.0152588
131,-135,712,663,1.12915,0.274658,0.183105,0,0.0915527,33,0.106812,0.0152588
132,-135.999,720,715,1.14441,0.244141,0.167847,0,0.0762939,33,0.106812,0.0152588
133,-136.999,728,695,1.12915,0.244141,0.167847,0,0.0762939,33,0.106812,0.0152588
134,-138,712,715,1.15967,0.244141,0.167847,0.0152588,0.0762939,33,0.106812,0.0152588
135,-138.999,712,723,1.17493,0.228882,0.152588,0,0.0762939,33,0.106812,0.0152588
136,-139.999,728,701,1.12915,0.244141,0.167847,0,0.0762939,33,0.106812,0.0152588
137,-141,720,733,1.12915,0.259399,0.183105,0.0152588,0.0762939,31,0.0915527,0.0152588
138,-142,728,686,1.12915,0.244141,0.167847,0.0152588,0.0762939,31,0.0915527,0.0152588
139,-143,697,721,1.19019,0.244141,0.167847,0,0.0762939,31,0.106812,0
140,-144,720,727,1.14441,0.244141,0.167847,0,0.0762939,31,0.106812,0.0152588
141,-144.999,720,726,1.15967,0.228882,0.167847,0.0152588,0.0610352,33,0.106812,0.0152588
142,-145.999,712,743,1.0376,0.366211,0.244141,0.0152588,0.12207,34,0.152588,0.0152588
143,-147,771,695,1.02234,0.274658,0.183105,0,0.0915527,32,0.12207,0.0152588
144,-147.999,712,727,1.15967,0.244141,0.167847,0,0.0762939,34,0.106812,0.0152588
145,-148.999,712,720,1.15967,0.244141,0.167847,0,0.0762939,34,0.106812,0.0152588
146,-149.999,712,706,1.19019,0.213623,0.152588,0.0152588,0.0610352,34,0.106812,0.0152588
147,-150.999,762,746,1.06812,0.244141,0.167847,0.0152588,0.0762939,34,0.106812,0.0152588
148,-152,712,716,1.15967,0.244141,0.167847,0.0152588,0.0762939,35,0.0915527,0.0152588
149,-152.999,720,694,1.17493,0.213623,0.152588,0.0152588,0.0610352,35,0.106812,0.0152588
150,-153.999,720,715,1.14441,0.244141,0.167847,0.0152588,0.0762939,35,0.0915527,0.0152588
151,-154.999,753,713,1.06812,0.259399,0.167847,0,0.0915527,35,0.12207,0.0152588
152,-155.999,712,751,1.12915,0.274658,0.167847,0,0.106812,36,0.106812,0.0152588
