Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),Text Calculation (ms),Text Render (ms),Trees Count,Tree Calculation (ms),Tree Render (ms)
271,0,762,745,0.701904,0.610352,0.0305176,0.274658,55,0.305176,0.0305176
272,0,819,739,0.701904,0.518799,0.0305176,0.274658,55,0.274658,0.0305176
273,0,799,771,0.701904,0.549316,0,0.274658,55,0.274658,0.0610352
274,0,819,742,0.671387,0.549316,0,0.305176,55,0.274658,0.0305176
275,0,819,755,0.640869,0.579834,0,0.274658,55,0.274658,0.0610352
276,0,819,742,0.671387,0.549316,0,0.274658,55,0.244141,0.0610352
277,0,762,619,0.732422,0.579834,0,0.274658,55,0.274658,0.0610352
278,0,885,752,0.549316,0.579834,0.0305176,0.12207,55,0.274658,0.0305176
279,0,910,772,0.518799,0.579834,0,0.12207,55,0.274658,0.0610352
280,0,910,878,0.549316,0.549316,0,0.152588,55,0.274658,0.0305176
281,0,819,845,0.640869,0.579834,0.0305176,0.12207,55,0.274658,0.0305176
282,0,910,773,0.549316,0.549316,0,0.152588,55,0.274658,0.0305176
283,0,936,882,0.518799,0.549316,0,0.152588,55,0.274658,0.0305176
284,0,936,894,0.518799,0.549316,0.0305176,0.12207,55,0.274658,0.0305176
285,0,885,813,0.579834,0.549316,0,0.12207,55,0.274658,0.0305176
286,0,819,868,0.579834,0.640869,0.0305176,0.12207,55,0.335693,0.0610352
287,-1,862,894,0.518799,0.640869,0,0.12207,55,0.274658,0.0610352
288,-1,840,778,0.579834,0.610352,0.0305176,0.12207,55,0.274658,0.0305176
289,-1,910,827,0.549316,0.549316,0.0305176,0.12207,55,0.274658,0.0305176
290,0,936,837,0.518799,0.549316,0,0.152588,55,0.274658,0.0610352
291,0,963,755,0.488281,0.549316,0.0305176,0.12207,55,0.274658,0.0305176
292,0,910,892,0.549316,0.549316,0.0305176,0.12207,55,0.274658,0.0305176
293,0,910,858,0.518799,0.579834,0,0.12207,55,0.274658,0.0610352
294,0,936,855,0.518799,0.549316,0,0.152588,55,0.274658,0.0305176
295,0,744,791,0.762939,0.579834,0,0.274658,55,0.274658,0.0305176
296,0,799,792,0.671387,0.579834,0.0305176,0.244141,55,0.274658,0.0305176
297,0,744,760,0.793457,0.549316,0.0305176,0.274658,55,0.274658,0.0305176
298,0,799,779,0.701904,0.549316,0,0.274658,55,0.274658,0.0610352
299,0,840,751,0.640869,0.549316,0,0.274658,55,0.274658,0.0305176
300,0,840,808,0.610352,0.579834,0.0305176,0.12207,55,0.305176,0.0305176
