Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),Text Calculation (ms),Text Render (ms),Trees Count,Tree Calculation (ms),Tree Render (ms)
222,0,339,261,1.7395,1.20544,0.0152588,0.518799,55,0.564575,0.0915527
223,0,228,290,2.16675,2.21252,0.0152588,1.11389,55,0.793457,0.213623
224,0,208,280,2.71606,2.0752,0.0152588,0.900269,55,0.808716,0.228882
225,0,237,306,1.64795,2.56348,0.0152588,0.549316,55,0.671387,0.12207
226,0,283,274,2.24304,1.28174,0.0152588,1.4801,55,0.442505,0.0915527
227,0,337,276,1.84631,1.11389,0.0305176,1.05286,55,0.534058,0.106812
228,0,292,286,2.30408,1.11389,0,1.02234,55,0.488281,0.0610352
229,0,252,271,2.02942,1.93787,0,0.976562,55,0.762939,0.0915527
230,0,253,269,2.68555,1.26648,0.0305176,1.35803,55,0.595093,0.106812
231,0,269,250,2.57874,1.12915,0.0152588,1.28174,55,0.549316,0.0915527
232,0,254,247,2.04468,1.89209,0.0152588,1.23596,55,0.854492,0.152588
233,0,291,278,2.2583,1.17493,0.0152588,1.35803,55,0.50354,0.0915527
234,0,292,272,2.34985,1.06812,0.0152588,1.44958,55,0.518799,0.106812
235,0,186,266,4.01306,1.34277,0.0152588,3.02124,55,0.686646,0.137329
236,0,196,231,3.02124,2.05994,0.0152588,2.04468,55,0.823975,0.350952
237,0,319,259,1.80054,1.32751,0.0152588,0.991821,55,0.518799,0.0762939
238,0,212,246,3.84521,0.869751,0.0152588,2.34985,55,0.411987,0.0915527
239,0,229,307,3.31116,1.05286,0.0152588,2.28882,55,0.564575,0.12207
240,0,266,280,2.22778,1.52588,0.0152588,1.37329,55,0.50354,0.106812
241,0,249,278,2.44141,1.57166,0,1.2207,55,0.640869,0.0762939
242,0,318,293,1.96838,1.17493,0.0305176,1.08337,55,0.564575,0.12207
243,0,258,269,1.95312,1.92261,0.0305176,1.15967,55,0.869751,0.213623
244,0,313,272,1.87683,1.31226,0.0152588,1.0376,55,0.610352,0.0762939
245,0,221,263,2.82288,1.69373,0.0152588,1.54114,55,0.595093,0.106812
246,0,220,234,2.83813,1.69373,0.0152588,1.52588,55,0.610352,0.0915527
247,0,246,242,2.38037,1.67847,0.0305176,1.52588,55,0.732422,0.228882
248,0,240,276,2.50244,1.64795,0.0152588,1.08337,55,0.50354,0.0915527
249,0,327,259,1.83105,1.2207,0.0152588,1.0376,55,0.549316,0.106812
250,0,201,221,3.40271,1.57166,0.0305176,2.02942,55,0.717163,0.167847
251,0,251,269,2.53296,1.44958,0,0.534058,55,0.62561,0.0915527
252,0,260,293,2.68555,1.15967,0,1.19019,55,0.549316,0.213623
253,0,239,287,2.86865,1.31226,0.0305176,0.854492,55,0.610352,0.152588
254,0,244,292,1.80054,2.28882,0.0305176,0.823975,55,0.732422,0.244141
255,0,284,278,2.10571,1.40381,0,0.610352,55,0.640869,0.0915527
256,-1.42063,239,273,2.04468,2.13623,0,0.549316,56,0.823975,0.12207
257,-4.30137,227,292,2.31934,2.0752,0.0305176,1.06812,55,0.854492,0.305176
258,-5.99406,327,298,1.92261,1.12915,0,0.671387,57,0.579834,0.0915527
259,-3.98671,239,270,1.95312,2.22778,0,0.793457,55,1.0376,0.12207
260,-1.25713,248,273,1.95312,2.0752,0.0305176,0.488281,54,1.06812,0.0915527
261,-1.85452,256,279,2.16675,1.7395,0.0305176,1.06812,56,0.823975,0.0915527
262,-4.89784,309,266,2.04468,1.19019,0.0305176,1.12915,55,0.549316,0.12207
263,-5.86597,215,275,3.23486,1.40381,0,1.98364,57,0.610352,0.183105
264,-3.32748,239,245,2.62451,1.5564,0.0305176,1.25122,55,0.610352,0.12207
265,-1.04506,260,269,2.53296,1.31226,0.0305176,1.64795,54,0.701904,0.12207
266,0,287,268,1.89209,1.58691,0,0.88501,55,0.701904,0.152588
267,0,270,285,2.13623,1.5564,0,0.610352,55,0.640869,0.0915527
268,0,244,282,1.98364,2.10571,0.0305176,0.915527,55,1.19019,0.427246
269,0,198,298,2.71606,2.31934,0,0.610352,55,0.732422,0.12207
270,0,170,261,3.72314,2.13623,0,1.67847,55,0.854492,0.213623
271,0,224,274,3.17383,1.28174,0.0305176,1.7395,55,0.549316,0.183105
272,0,242,259,2.41089,1.70898,0.0305176,1.49536,55,0.793457,0.274658
273,0,275,276,2.53296,1.09863,0,1.09863,55,0.488281,0.0915527
274,0,287,277,2.16675,1.31226,0.0305176,1.09863,55,0.518799,0.0610352
275,0,219,276,3.11279,1.43433,0.0305176,1.61743,55,0.701904,0.0915527
276,0,252,227,2.74658,1.2207,0.0305176,1.46484,55,0.579834,0.0915527
277,0,196,221,3.84521,1.25122,0,2.68555,55,0.579834,0.12207
278,0,246,295,2.44141,1.61743,0,1.15967,55,0.488281,0.12207
279,0,270,277,2.31934,1.37329,0,1.34277,55,0.671387,0.0915527
280,0,295,274,2.31934,1.06812,0,1.09863,55,0.518799,0.0915527
281,0,252,286,2.31934,1.64795,0,1.43433,55,0.732422,0.12207
282,0,404,275,1.31226,1.15967,0.0305176,0.427246,55,0.518799,0.0610352
283,0,270,265,1.61743,2.0752,0.0305176,0.549316,55,0.732422,0.0915527
284,0,280,297,2.19727,1.37329,0,0.915527,55,0.732422,0.12207
285,0,289,282,1.61743,1.83105,0,0.549316,55,0.579834,0.12207
286,0,273,263,1.86157,1.80054,0,0.518799,55,0.732422,0.0915527
287,-1,234,277,2.19727,2.0752,0,0.610352,55,0.610352,0.0915527
288,-1,292,296,1.86157,1.5564,0,0.579834,55,0.640869,0.0915527
289,-1,273,308,1.77002,1.89209,0,0.488281,55,0.701904,0.0915527
290,0,266,290,1.83105,1.92261,0.0305176,0.854492,55,0.701904,0.152588
291,0,315,307,1.77002,1.40381,0.0305176,0.701904,55,0.701904,0.152588
292,0,258,297,1.7395,2.13623,0.0305176,0.762939,55,0.854492,0.183105
293,0,280,291,2.13623,1.43433,0.0305176,0.671387,55,0.579834,0.0915527
294,0,341,273,1.83105,1.09863,0.0610352,0.854492,55,0.549316,0.0915527
295,0,227,272,2.59399,1.80054,0,1.2207,55,0.579834,0.12207
296,0,277,284,2.34985,1.25122,0,1.0376,55,0.457764,0.0610352
297,0,289,300,2.28882,1.15967,0.0305176,1.2207,55,0.457764,0.0610352
298,0,244,290,3.02124,1.06812,0.0305176,1.58691,55,0.457764,0.152588
299,0,244,278,2.53296,1.5564,0.0305176,1.49536,55,0.518799,0.183105
300,0,246,287,3.14331,0.915527,0.0305176,1.58691,55,0.457764,0.0915527
