Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms),Wolf Count,Sheep Count
181,-185,963,898,0.38147,0.656128,0.640869,0.0152588,0.0152588,32,0.0152588,0.0457764,0,0
182,-186,992,935,0.411987,0.595093,0.579834,0.0152588,0.0152588,32,0.0152588,0.0305176,0,0
183,-187.001,1008,902,0.411987,0.579834,0.564575,0.0152588,0.0152588,32,0.0305176,0.0305176,0,0
184,-188.001,885,912,0.473022,0.656128,0.62561,0.0152588,0.0305176,35,0.0152588,0.0457764,0,0
185,-189.001,923,896,0.427246,0.656128,0.640869,0.0152588,0.0152588,35,0.0305176,0.0457764,0,0
186,-190,1008,901,0.366211,0.62561,0.610352,0.0152588,0.0152588,37,0.0152588,0.0457764,0,0
187,-191.001,910,918,0.411987,0.686646,0.671387,0.0152588,0.0152588,37,0.0305176,0.0457764,0,0
188,-192,897,916,0.473022,0.640869,0.62561,0.0152588,0.0152588,37,0.0305176,0.0305176,0,0
189,-193,923,796,0.427246,0.656128,0.640869,0.0305176,0.0152588,37,0.0305176,0.0457764,0,0
190,-194.001,910,902,0.396729,0.701904,0.686646,0.0152588,0.0152588,37,0.0152588,0.0610352,0,0
191,-195,910,932,0.396729,0.701904,0.671387,0.0152588,0.0305176,38,0.0152588,0.0610352,0,0
192,-196,923,800,0.457764,0.62561,0.610352,0.0152588,0.0152588,36,0.0305176,0.0305176,0,0
193,-197,885,909,0.411987,0.717163,0.701904,0.0305176,0.0152588,37,0.0152588,0.0610352,0,0
194,-198.001,992,909,0.38147,0.62561,0.595093,0.0152588,0.0305176,36,0.0305176,0.0305176,0,0
195,-199.001,992,845,0.366211,0.640869,0.62561,0.0152588,0.0152588,36,0.0152588,0.0457764,0,0
196,-200,885,943,0.457764,0.671387,0.640869,0.0152588,0.0305176,35,0.0305176,0.0457764,0,0
197,-201,897,915,0.488281,0.62561,0.610352,0.0152588,0.0152588,35,0.0305176,0.0305176,0,0
198,-202.001,992,882,0.38147,0.62561,0.610352,0.0152588,0.0152588,35,0.0152588,0.0457764,0,0
