Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms),Wolf Count,Sheep Count
180,-184.001,704,684,1.05286,0.366211,0.320435,0.0152588,0.0457764,32,0,0.0152588,0,0
181,-185.001,704,681,1.05286,0.366211,0.305176,0.0152588,0.0610352,32,0.0152588,0,0,0
182,-186,689,707,1.08337,0.366211,0.320435,0.0152588,0.0457764,32,0,0.0152588,0,0
183,-187.001,780,616,0.915527,0.366211,0.305176,0.0152588,0.0610352,32,0.0152588,0,0,0
184,-188.001,697,709,1.09863,0.335693,0.289917,0.0152588,0.0457764,35,0.0152588,0.0152588,0,0
185,-189.001,689,712,1.08337,0.366211,0.305176,0.0152588,0.0610352,35,0,0,0,0
186,-190,661,647,1.15967,0.350952,0.305176,0.0152588,0.0457764,37,0.0152588,0,0,0
187,-191.001,682,725,1.06812,0.396729,0.335693,0.0152588,0.0610352,37,0.0152588,0.0152588,0,0
188,-192.001,720,710,1.0376,0.350952,0.289917,0.0152588,0.0610352,37,0.0152588,0.0152588,0,0
189,-193,668,701,1.12915,0.366211,0.320435,0.0152588,0.0457764,37,0.0152588,0.0152588,0,0
190,-194.001,744,726,0.976562,0.366211,0.320435,0.0152588,0.0457764,37,0.0152588,0.0152588,0,0
191,-195,682,749,1.09863,0.366211,0.320435,0.0152588,0.0457764,38,0.0152588,0.0152588,0,0
192,-196.001,697,691,1.08337,0.350952,0.305176,0.0152588,0.0457764,36,0.0152588,0,0,0
193,-197.001,704,707,1.05286,0.366211,0.320435,0.0152588,0.0457764,37,0,0.0152588,0,0
194,-198.001,704,731,0.961304,0.457764,0.411987,0.0152588,0.0457764,36,0.0152588,0.0152588,0,0
195,-199.001,704,677,1.06812,0.350952,0.305176,0,0.0457764,36,0.0152588,0.0152588,0,0
196,-200.001,689,706,1.08337,0.366211,0.320435,0,0.0457764,35,0.0152588,0.0152588,0,0
197,-201.001,689,707,1.09863,0.350952,0.305176,0.0152588,0.0457764,35,0.0152588,0.0152588,0,0
198,-202,689,674,1.06812,0.38147,0.320435,0,0.0610352,35,0.0152588,0.0152588,0,0
199,-203.001,668,706,1.14441,0.350952,0.305176,0.0152588,0.0457764,35,0.0152588,0.0152588,0,0
200,-204.001,675,680,1.11389,0.366211,0.320435,0.0152588,0.0457764,35,0,0.0152588,0,0
201,-205,728,727,0.961304,0.411987,0.350952,0.0152588,0.0610352,35,0,0.0152588,0,0
202,-206,675,690,1.11389,0.366211,0.320435,0.0152588,0.0457764,33,0.0152588,0.0152588,0,0
203,-207.001,682,695,1.11389,0.350952,0.305176,0.0152588,0.0457764,34,0.0152588,0.0152588,0,0
204,-208.001,668,676,1.12915,0.366211,0.320435,0.0152588,0.0457764,34,0.0152588,0.0152588,0,0
205,-209.001,668,727,1.12915,0.366211,0.320435,0.0152588,0.0457764,34,0,0.0152588,0,0
206,-210.001,720,744,1.00708,0.38147,0.335693,0.0152588,0.0457764,34,0,0.0152588,0,0
207,-211,668,692,1.12915,0.366211,0.320435,0.0152588,0.0457764,35,0,0.0152588,0,0
208,-212.001,675,703,1.11389,0.366211,0.320435,0.0152588,0.0457764,36,0,0.0152588,0,0
209,-213.001,689,668,1.08337,0.366211,0.320435,0.0152588,0.0457764,36,0,0.0152588,0,0
210,-214.001,661,712,1.14441,0.366211,0.320435,0,0.0457764,35,0.0152588,0.0152588,0,0
211,-215,675,690,1.11389,0.366211,0.320435,0.0152588,0.0457764,34,0.0152588,0.0152588,0,0
212,-216.001,697,726,1.09863,0.335693,0.289917,0,0.0457764,34,0.0152588,0,0,0
213,-217,648,704,1.15967,0.38147,0.335693,0.0152588,0.0457764,34,0.0152588,0.0152588,0,0
214,-218.001,682,726,1.09863,0.366211,0.320435,0.0152588,0.0457764,37,0,0.0152588,0,0
215,-219.001,655,695,1.15967,0.366211,0.320435,0.0152588,0.0457764,38,0,0.0152588,0,0
216,-220.001,668,673,1.14441,0.350952,0.305176,0.0152588,0.0457764,37,0.0152588,0,0,0
217,-221.001,661,691,1.14441,0.366211,0.320435,0.0152588,0.0457764,36,0.0152588,0.0152588,0,0
218,-222.001,661,655,1.14441,0.366211,0.320435,0.0152588,0.0457764,38,0,0.0152588,0,0
219,-223,661,699,1.12915,0.38147,0.320435,0,0.0610352,38,0.0152588,0.0152588,0,0
220,-224.001,668,696,1.12915,0.366211,0.320435,0.0152588,0.0457764,36,0.0152588,0.0152588,0,0
