Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms)
151,-150.209,302,309,1.02234,2.28882,0.88501,0.0305176,1.40381,49,0.762939,0.106812
152,-151.181,216,296,1.34277,3.28064,1.49536,0.0152588,1.78528,49,1.17493,0.152588
153,-152.151,278,301,1.63269,1.95312,0.534058,0.0305176,1.41907,50,0.564575,0.0762939
154,-153.12,252,296,0.961304,3.00598,0.991821,0.0305176,2.01416,50,0.640869,0.0915527
155,-154.091,244,281,1.57166,2.5177,0.656128,0.0457764,1.86157,51,0.793457,0.198364
156,-155.059,226,260,1.17493,3.23486,0.854492,0.0305176,2.38037,52,0.762939,0.106812
157,-156.032,262,295,1.05286,2.76184,0.671387,0.0152588,2.09045,52,0.869751,0.12207
158,-157.002,274,279,0.976562,2.67029,0.671387,0.0305176,1.9989,51,0.778198,0.12207
159,-157.973,240,284,1.64795,2.50244,1.09863,0.0152588,1.40381,53,0.778198,0.12207
160,-158.941,306,293,0.88501,2.38037,0.869751,0.0152588,1.51062,53,0.701904,0.106812
161,-159.913,246,283,1.0376,3.02124,0.823975,0.0305176,2.19727,54,0.854492,0.198364
162,-160.882,315,291,0.869751,2.30408,0.88501,0.0152588,1.41907,55,0.717163,0.106812
163,-161.854,261,304,1.12915,2.70081,1.26648,0.0152588,1.43433,56,0.991821,0.183105
164,-162.823,264,291,1.14441,2.63977,1.15967,0.0457764,1.4801,57,0.88501,0.38147
165,-163.792,341,301,0.808716,2.12097,0.839233,0.0152588,1.28174,57,0.656128,0.106812
166,-164.764,245,289,1.09863,2.97546,1.35803,0.0152588,1.61743,56,0.88501,0.213623
167,-165.731,300,295,0.961304,2.36511,0.793457,0.0305176,1.57166,54,0.686646,0.12207
168,-166.704,215,312,1.61743,3.02124,1.26648,0.0305176,1.75476,56,1.43433,0.350952
169,-167.674,250,265,2.16675,1.83105,0.88501,0.0457764,0.946045,57,0.808716,0.137329
170,-168.643,237,297,2.34985,1.86157,0.595093,0.0152588,1.26648,57,0.610352,0.106812
171,-169.615,231,269,1.78528,2.53296,1.0376,0.0457764,1.49536,59,1.51062,0.167847
172,-170.585,270,287,1.2207,2.47192,0.915527,0.0152588,1.5564,59,0.946045,0.183105
173,-171.555,225,269,1.08337,3.34167,0.808716,0.0457764,2.53296,60,0.869751,0.244141
174,-172.526,241,299,1.297,2.83813,1.297,0.0610352,1.54114,60,0.88501,0.106812
175,-173.494,274,281,0.961304,2.68555,0.747681,0.0152588,1.93787,60,0.732422,0.12207
176,-174.466,242,275,1.05286,3.06702,0.762939,0.0152588,2.30408,60,0.88501,0.167847
177,-175.436,224,279,1.46484,2.99072,1.35803,0.0305176,1.63269,60,1.28174,0.518799
178,-176.406,242,322,0.991821,3.12805,0.732422,0.0305176,2.39563,59,0.793457,0.152588
179,-177.375,316,293,1.23596,1.92261,0.564575,0.0152588,1.35803,59,0.62561,0.0915527
180,-178.344,254,291,0.991821,2.94495,0.869751,0.0152588,2.0752,60,0.762939,0.12207
181,-179.316,215,298,1.23596,3.40271,1.02234,0.0457764,2.38037,61,0.88501,0.213623
182,-180.285,231,294,0.930786,3.38745,0.671387,0.0152588,2.71606,59,0.717163,0.12207
183,-181.256,236,281,1.08337,3.14331,0.732422,0.0152588,2.41089,58,0.778198,0.106812
184,-182.226,299,289,0.915527,2.42615,0.686646,0.0152588,1.7395,58,0.701904,0.12207
185,-183.198,286,277,0.930786,2.56348,0.656128,0.0152588,1.90735,58,0.778198,0.137329
186,-184.166,287,278,0.900269,2.57874,0.656128,0.0152588,1.92261,59,0.717163,0.106812
187,-185.137,235,279,1.14441,3.09753,1.31226,0.0152588,1.78528,58,0.946045,0.137329
188,-186.108,242,279,1.87683,2.24304,0.961304,0.0305176,1.28174,58,1.12915,0.167847
189,-187.079,256,285,1.05286,2.85339,1.23596,0.0915527,1.61743,58,0.823975,0.167847
190,-188.049,225,300,1.26648,3.15857,0.976562,0.0610352,2.18201,59,1.05286,0.320435
191,-189.019,230,288,1.51062,2.82288,1.43433,0.0305176,1.38855,56,1.34277,0.213623
192,-189.988,283,277,0.930786,2.59399,0.671387,0.0152588,1.92261,55,0.717163,0.12207
193,-190.958,223,289,0.900269,3.57056,0.717163,0.0152588,2.85339,56,0.732422,0.167847
194,-191.929,237,268,0.991821,3.2196,0.717163,0.0305176,2.50244,56,0.778198,0.152588
195,-192.899,245,279,0.976562,3.09753,0.717163,0.0152588,2.38037,56,0.808716,0.12207
196,-193.868,263,270,1.00708,2.79236,0.900269,0.0305176,1.89209,56,0.732422,0.137329
197,-194.841,195,263,1.46484,3.66211,0.946045,0.0305176,2.71606,55,1.297,0.274658
198,-195.81,229,271,1.11389,3.25012,0.823975,0.0457764,2.42615,55,0.930786,0.259399
199,-196.78,274,295,0.869751,2.7771,0.686646,0.0152588,2.09045,57,0.717163,0.137329
200,-197.75,219,285,1.23596,3.31116,1.26648,0.0305176,2.04468,57,0.946045,0.152588
201,-198.721,234,272,1.4801,2.79236,1.35803,0.0305176,1.43433,58,1.28174,0.259399
202,-199.689,244,260,1.0376,3.05176,0.869751,0.0305176,2.18201,58,0.839233,0.305176
203,-200.661,223,283,1.5564,2.91443,1.15967,0.137329,1.75476,59,1.2207,0.366211
204,-201.631,236,280,1.51062,2.71606,0.961304,0.0915527,1.75476,61,1.06812,0.274658
205,-202.6,224,292,1.0376,3.41797,0.808716,0.0305176,2.60925,63,0.839233,0.12207
206,-203.572,211,275,1.00708,3.72314,0.778198,0.0152588,2.94495,63,0.839233,0.167847
207,-204.542,221,298,1.52588,2.99072,1.66321,0.0610352,1.32751,64,1.297,0.411987
208,-205.512,224,284,1.5564,2.89917,1.32751,0.0152588,1.57166,62,1.297,0.183105
209,-206.481,204,292,1.20544,3.67737,1.2207,0.0305176,2.45667,64,0.961304,0.274658
210,-207.451,287,289,0.991821,2.48718,0.946045,0.0152588,1.54114,64,0.778198,0.12207
