Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms)
166,0,1598,1550,0.198364,0.427246,0.274658,0,0.152588,55,0.0152588,0.0457764
167,0,1489,1530,0.244141,0.427246,0.259399,0,0.167847,55,0.0305176,0.0305176
168,0,1598,1509,0.183105,0.442505,0.274658,0,0.167847,55,0.0152588,0.0457764
169,0,1394,1577,0.274658,0.442505,0.274658,0,0.167847,55,0.0152588,0.0457764
170,0,1424,1581,0.274658,0.427246,0.274658,0,0.152588,55,0.0152588,0.0457764
171,0,1598,1572,0.213623,0.411987,0.259399,0.0152588,0.152588,55,0.0305176,0.0305176
172,0,1598,1572,0.198364,0.427246,0.274658,0,0.152588,55,0.0305176,0.0457764
173,0,1560,1472,0.198364,0.442505,0.274658,0,0.167847,55,0.0152588,0.0457764
174,0,1560,1470,0.228882,0.411987,0.259399,0.0152588,0.152588,55,0.0305176,0.0305176
175,0,1365,1379,0.228882,0.50354,0.305176,0,0.198364,55,0.0457764,0.0457764
176,0,1394,1532,0.274658,0.442505,0.259399,0,0.183105,55,0.0305176,0.0305176
177,0,1424,1533,0.228882,0.473022,0.259399,0,0.213623,55,0.0305176,0.0305176
178,0,1560,1550,0.228882,0.411987,0.259399,0.0152588,0.152588,55,0.0305176,0.0305176
179,0,1598,1593,0.213623,0.411987,0.259399,0.0152588,0.152588,55,0.0305176,0.0305176
180,0,1598,1452,0.183105,0.442505,0.274658,0,0.167847,55,0.0152588,0.0457764
181,0,1456,1532,0.259399,0.427246,0.259399,0,0.167847,55,0.0305176,0.0305176
182,0,1598,1556,0.213623,0.411987,0.259399,0,0.152588,55,0.0305176,0.0305176
183,0,1598,1516,0.213623,0.411987,0.259399,0.0152588,0.152588,55,0.0305176,0.0305176
184,0,1598,1484,0.198364,0.427246,0.259399,0,0.167847,55,0.0305176,0.0305176
185,0,1424,1544,0.274658,0.427246,0.259399,0,0.167847,55,0.0305176,0.0305176
186,0,1598,1548,0.198364,0.427246,0.259399,0,0.167847,55,0.0305176,0.0305176
187,0,1598,1491,0.213623,0.411987,0.259399,0.0152588,0.152588,55,0.0305176,0.0305176
188,0,1560,1545,0.213623,0.427246,0.259399,0,0.167847,55,0.0305176,0.0305176
189,0,1598,1556,0.198364,0.427246,0.259399,0,0.167847,55,0.0305176,0.0305176
190,0,1489,1545,0.244141,0.427246,0.274658,0,0.152588,55,0.0152588,0.0457764
191,0,1560,1560,0.228882,0.411987,0.259399,0.0152588,0.152588,55,0.0305176,0.0305176
192,0,1560,1542,0.228882,0.411987,0.259399,0,0.152588,55,0.0305176,0.0305176
193,0,1560,1581,0.228882,0.411987,0.259399,0.0152588,0.152588,55,0.0305176,0.0305176
194,0,1598,1498,0.213623,0.411987,0.259399,0.0152588,0.152588,55,0.0305176,0.0305176
195,0,1560,1519,0.228882,0.411987,0.259399,0.0152588,0.152588,55,0.0305176,0.0305176
196,0,1560,1576,0.228882,0.411987,0.259399,0,0.152588,55,0.0305176,0.0457764
197,0,1213,1502,0.274658,0.549316,0.38147,0,0.167847,55,0.106812,0.106812
198,0,1560,1534,0.213623,0.427246,0.274658,0,0.152588,55,0.0305176,0.0457764
199,0,1598,1550,0.198364,0.427246,0.274658,0,0.152588,55,0.0152588,0.0457764
200,0,1524,1531,0.228882,0.427246,0.259399,0,0.167847,55,0.0305176,0.0457764
201,0,1560,1554,0.228882,0.411987,0.259399,0.0152588,0.152588,55,0.0305176,0.0305176
202,0,1560,1484,0.228882,0.411987,0.259399,0,0.152588,55,0.0305176,0.0305176
203,0,1560,1556,0.198364,0.442505,0.289917,0,0.152588,55,0.0152588,0.0457764
204,0,1560,1576,0.198364,0.442505,0.289917,0,0.152588,55,0.0152588,0.0457764
205,0,1598,1564,0.198364,0.427246,0.259399,0,0.167847,55,0.0305176,0.0305176
206,0,1524,1568,0.213623,0.442505,0.274658,0,0.167847,55,0.0305176,0.0457764
207,0,1598,1568,0.198364,0.427246,0.259399,0,0.167847,55,0.0305176,0.0305176
208,0,1524,1457,0.244141,0.411987,0.259399,0,0.152588,55,0.0305176,0.0457764
209,0,1524,1564,0.198364,0.457764,0.289917,0,0.167847,55,0.0152588,0.0457764
210,0,1598,1564,0.198364,0.427246,0.259399,0,0.167847,55,0.0305176,0.0305176
211,0,1560,1568,0.198364,0.442505,0.274658,0,0.167847,55,0.0305176,0.0305176
212,0,1560,1572,0.213623,0.427246,0.259399,0,0.167847,55,0.0305176,0.0305176
213,0,1560,1568,0.228882,0.411987,0.259399,0.0152588,0.152588,55,0.0305176,0.0305176
214,0,1598,1495,0.198364,0.427246,0.259399,0,0.167847,55,0.0305176,0.0305176
215,0,1560,1530,0.213623,0.427246,0.274658,0,0.152588,55,0.0305176,0.0457764
216,0,1560,1568,0.213623,0.427246,0.274658,0,0.152588,55,0.0152588,0.0457764
217,0,1560,1546,0.228882,0.411987,0.259399,0.0152588,0.152588,55,0.0305176,0.0305176
218,0,1456,1519,0.259399,0.427246,0.259399,0,0.167847,55,0.0305176,0.0305176
219,0,1524,1483,0.244141,0.411987,0.259399,0.0152588,0.152588,55,0.0305176,0.0305176
220,0,1598,1508,0.183105,0.442505,0.274658,0,0.167847,55,0.0152588,0.0457764
221,0,1285,1545,0.350952,0.427246,0.274658,0,0.152588,55,0.0305176,0.0457764
222,0,1524,1467,0.228882,0.427246,0.259399,0,0.167847,55,0.0305176,0.0305176
223,0,851,1511,0.473022,0.701904,0.473022,0.0152588,0.228882,55,0.0610352,0.0457764
224,0,1598,1491,0.213623,0.411987,0.259399,0,0.152588,55,0.0305176,0.0305176
225,0,1560,1565,0.213623,0.427246,0.274658,0,0.152588,55,0.0305176,0.0457764
226,0,1560,1552,0.228882,0.411987,0.259399,0.0152588,0.152588,55,0.0305176,0.0305176
227,0,1489,1576,0.259399,0.411987,0.259399,0.0152588,0.152588,55,0.0305176,0.0305176
228,0,1560,1564,0.228882,0.411987,0.259399,0,0.152588,55,0.0305176,0.0457764
229,0,1560,1548,0.213623,0.427246,0.274658,0,0.152588,55,0.0305176,0.0457764
230,0,1560,1519,0.228882,0.411987,0.259399,0.0152588,0.152588,55,0.0305176,0.0305176
231,0,1598,1550,0.183105,0.442505,0.274658,0,0.167847,55,0.0152588,0.0457764
232,0,1598,1556,0.213623,0.411987,0.259399,0.0152588,0.152588,55,0.0305176,0.0305176
233,0,1598,1548,0.198364,0.427246,0.259399,0,0.167847,55,0.0305176,0.0305176
234,0,1598,1529,0.198364,0.427246,0.259399,0,0.167847,55,0.0305176,0.0305176
235,0,1560,1550,0.213623,0.427246,0.259399,0,0.167847,55,0.0305176,0.0305176
236,0,1598,1565,0.198364,0.427246,0.259399,0,0.167847,55,0.0305176,0.0305176
237,0,1598,1568,0.198364,0.427246,0.259399,0,0.167847,55,0.0305176,0.0305176
238,0,1213,1444,0.274658,0.549316,0.38147,0,0.167847,55,0.106812,0.106812
239,0,1394,1545,0.305176,0.411987,0.259399,0,0.152588,55,0.0305176,0.0457764
240,0,1560,1542,0.213623,0.427246,0.274658,0,0.152588,55,0.0305176,0.0457764
241,0,1560,1562,0.198364,0.442505,0.274658,0,0.167847,55,0.0152588,0.0457764
242,0,1598,1546,0.213623,0.411987,0.259399,0.0152588,0.152588,55,0.0305176,0.0305176
243,0,1560,1581,0.213623,0.427246,0.274658,0,0.152588,55,0.0152588,0.0457764
244,0,1560,1557,0.228882,0.411987,0.259399,0.0152588,0.152588,55,0.0305176,0.0305176
245,0,1598,1576,0.198364,0.427246,0.259399,0,0.167847,55,0.0305176,0.0305176
246,0,1598,1593,0.198364,0.427246,0.259399,0,0.167847,55,0.0305176,0.0305176
247,0,1598,1593,0.213623,0.411987,0.259399,0.0152588,0.152588,55,0.0305176,0.0305176
248,0,1489,1573,0.259399,0.411987,0.259399,0.0152588,0.152588,55,0.0305176,0.0305176
249,0,1598,1518,0.198364,0.427246,0.259399,0,0.167847,55,0.0305176,0.0305176
250,0,1560,1557,0.213623,0.427246,0.274658,0,0.152588,55,0.0305176,0.0457764
251,0,1598,1593,0.198364,0.427246,0.274658,0,0.152588,55,0.0152588,0.0457764
252,0,1560,1585,0.244141,0.396729,0.244141,0.0305176,0.152588,55,0.0305176,0.0305176
253,0,1638,1594,0.183105,0.427246,0.274658,0,0.152588,55,0.0305176,0.0305176
254,0,1560,1538,0.213623,0.427246,0.244141,0,0.183105,55,0.0305176,0.0305176
255,0,1560,1568,0.213623,0.427246,0.274658,0,0.152588,55,0.0305176,0.0305176
256,0,1560,1555,0.244141,0.396729,0.244141,0.0305176,0.152588,55,0.0305176,0.0305176
257,0,1489,1523,0.274658,0.396729,0.244141,0.0305176,0.152588,55,0.0305176,0.0305176
258,0,1560,1578,0.244141,0.396729,0.244141,0,0.152588,55,0.0305176,0.0305176
259,0,1560,1595,0.213623,0.427246,0.244141,0,0.183105,55,0.0305176,0.0305176
260,0,1489,1586,0.244141,0.427246,0.274658,0,0.152588,55,0.0305176,0.0305176
261,0,1560,1561,0.244141,0.396729,0.244141,0.0305176,0.152588,55,0.0305176,0.0305176
262,0,1560,1554,0.244141,0.396729,0.244141,0,0.152588,55,0.0305176,0.0305176
263,0,1560,1562,0.213623,0.427246,0.274658,0,0.152588,55,0.0305176,0.0610352
264,0,1489,1488,0.244141,0.427246,0.274658,0,0.152588,55,0.0305176,0.0305176
265,0,1560,1563,0.213623,0.427246,0.244141,0,0.183105,55,0.0305176,0.0305176
266,0,1560,1560,0.213623,0.427246,0.274658,0,0.152588,55,0.0305176,0.0305176
267,0,1560,1537,0.213623,0.427246,0.274658,0,0.152588,55,0.0305176,0.0305176
268,0,1638,1539,0.152588,0.457764,0.305176,0,0.152588,55,0,0.0610352
269,0,1638,1552,0.183105,0.427246,0.274658,0,0.152588,55,0.0305176,0.0305176
270,0,1560,1555,0.213623,0.427246,0.274658,0,0.152588,55,0.0305176,0.0305176
271,0,1560,1568,0.213623,0.427246,0.244141,0,0.183105,55,0.0305176,0.0305176
272,0,1560,1538,0.213623,0.427246,0.274658,0,0.152588,55,0.0305176,0.0610352
273,0,1489,1534,0.274658,0.396729,0.244141,0.0305176,0.152588,55,0.0305176,0.0305176
274,0,1129,1508,0.427246,0.457764,0.305176,0.0305176,0.152588,55,0.183105,0.0305176
275,0,1638,1552,0.183105,0.427246,0.274658,0,0.152588,55,0.0305176,0.0305176
276,0,1560,1518,0.213623,0.427246,0.274658,0,0.152588,55,0.0305176,0.0305176
277,0,1560,1521,0.213623,0.427246,0.274658,0,0.152588,55,0.0305176,0.0305176
278,0,1638,1577,0.152588,0.457764,0.305176,0,0.152588,55,0,0.0610352
279,0,1213,1499,0.274658,0.549316,0.366211,0,0.183105,55,0.12207,0.0915527
280,0,1560,1570,0.213623,0.427246,0.274658,0,0.152588,55,0.0305176,0.0610352
